436 | 770A44C3 | 8808                     | mov byte ptr ds:[eax],cl                |                                                   | 00C6204C: C5790A-> C5790A         | eax:&"\n\n"
437 | 770A44C5 | FF02                     | inc dword ptr ds:[edx]                  | eflags: 202-> 206                                 | 77190328: C6204C-> C6204D         | edx:"%s"
438 | 770A44C7 | 0FB6C1                   | movzx eax,cl                            | eax: C6204C-> A                                   |                                   | eax:&"\n\n"
439 | 770A44CA | 5D                       | pop ebp                                 | esp: 19F960-> 19F964 ebp: 19F960-> 19F974         | 0019F960: 19F974-> 19F974         |
43A | 770A44CB | C3                       | ret                                     | esp: 19F964-> 19F968                              | 0019F964: 770A5C7F-> 770A5C7F     |
43B | 770A5C7F | 83F8 FF                  | cmp eax,FFFFFFFF                        | eflags: 206-> 213                                 |                                   | eax:&"\n\n"
43C | 770A5C82 | 59                       | pop ecx                                 | ecx: 19FE0A-> A esp: 19F968-> 19F96C              | 0019F968: A-> A                   | ecx:&"444"
43D | 770A5C83 | 59                       | pop ecx                                 | ecx: A-> 77190328 esp: 19F96C-> 19F970            | 0019F96C: 77190328-> 77190328     | ecx:&"444"
43E | 770A5C84 | 0F95C0                   | setne al                                | eax: A-> 1                                        |                                   |
43F | 770A5C87 | 59                       | pop ecx                                 | ecx: 77190328-> 19FE30 esp: 19F970-> 19F974       | 0019F970: 19FE30-> 19FE30         | ecx:&"444"
440 | 770A5C88 | 5D                       | pop ebp                                 | esp: 19F974-> 19F978 ebp: 19F974-> 19F988         | 0019F974: 19F988-> 19F988         |
441 | 770A5C89 | C2 0400                  | ret 4                                   | esp: 19F978-> 19F980                              | 0019F978: 770A5BCD-> 770A5BCD     |
442 | 770A5BCD | 84C0                     | test al,al                              | eflags: 213-> 202                                 |                                   |
443 | 770A5BCF | 74 0C                    | je ucrtbase.770A5BDD                    |                                                   |                                   |
444 | 770A5BD1 | FF46 18                  | inc dword ptr ds:[esi+18]               | eflags: 202-> 206                                 | 0019FA00: 4-> 5                   | esi+18:"unicorn\\Emu\\Release\\Sample.vmp.exe"
445 | 770A5BD4 | B0 01                    | mov al,1                                |                                                   |                                   |
446 | 770A5BD6 | 5E                       | pop esi                                 | esp: 19F980-> 19F984                              | 0019F980: 19F9E8-> 19F9E8         | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
447 | 770A5BD7 | C9                       | leave                                   | esp: 19F984-> 19F98C ebp: 19F988-> 19F9A8         | 0019F988: 19F9A8-> 19F9A8         |
448 | 770A5BD8 | C3                       | ret                                     | esp: 19F98C-> 19F990                              | 0019F98C: 770A59D7-> 770A59D7     |
449 | 770A59D7 | 84C0                     | test al,al                              | eflags: 206-> 202                                 |                                   |
44A | 770A59D9 | 0F85 A7000000            | jne ucrtbase.770A5A86                   |                                                   |                                   |
44B | 770A5A86 | 8B46 10                  | mov eax,dword ptr ds:[esi+10]           | eax: 1-> 402109                                   | 0019F9F8: 402109-> 402109         | eax:&"\n\n"
44C | 770A5A89 | 8A00                     | mov al,byte ptr ds:[eax]                | eax: 402109-> 402100                              | 00402109: 28000000-> 28000000     | eax:&"\n\n"
44D | 770A5A8B | 8846 31                  | mov byte ptr ds:[esi+31],al             |                                                   | 0019FA19: C400400A-> C4004000     | esi+31:"e.vmp.exe"
44E | 770A5A8E | 84C0                     | test al,al                              | eflags: 202-> 246                                 |                                   |
44F | 770A5A90 | 0F85 E7FEFFFF            | jne ucrtbase.770A597D                   |                                                   |                                   |
450 | 770A5A96 | FF46 10                  | inc dword ptr ds:[esi+10]               | eflags: 246-> 206                                 | 0019F9F8: 402109-> 40210A         |
451 | 770A5A99 | 8B46 10                  | mov eax,dword ptr ds:[esi+10]           | eax: 402100-> 40210A                              | 0019F9F8: 40210A-> 40210A         | eax:&"\n\n"
452 | 770A5A9C | E9 BCFEFFFF              | jmp ucrtbase.770A595D                   |                                                   |                                   |
453 | 770A595D | FF86 50040000            | inc dword ptr ds:[esi+450]              | eflags: 206-> 202                                 | 0019FE38: 1-> 2                   |
454 | 770A5963 | 83BE 50040000 02         | cmp dword ptr ds:[esi+450],2            | eflags: 202-> 246                                 | 0019FE38: 2-> 2                   |
455 | 770A596A | 0F84 CD010000            | je ucrtbase.770A5B3D                    |                                                   |                                   |
456 | 770A5B3D | 8B46 18                  | mov eax,dword ptr ds:[esi+18]           | eax: 40210A-> 5                                   | 0019FA00: 5-> 5                   | eax:&"\n\n", esi+18:"unicorn\\Emu\\Release\\Sample.vmp.exe"
457 | 770A5B40 | E9 ACFEFFFF              | jmp ucrtbase.770A59F1                   |                                                   |                                   |
458 | 770A59F1 | 5F                       | pop edi                                 | esp: 19F990-> 19F994                              | 0019F990: 77190328-> 77190328     | edi:&"ALLUSERSPROFILE=C:\\ProgramData"
459 | 770A59F2 | 5E                       | pop esi                                 | esp: 19F994-> 19F998 esi: 19F9E8-> 19FEA0         | 0019F994: 19FEA0-> 19FEA0         | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
45A | 770A59F3 | 5B                       | pop ebx                                 | ebx: FFFFFFFF-> 263001 esp: 19F998-> 19F99C       | 0019F998: 263001-> 263001         |
45B | 770A59F4 | C9                       | leave                                   | esp: 19F99C-> 19F9AC ebp: 19F9A8-> 19FE4C         | 0019F9A8: 19FE4C-> 19FE4C         |
45C | 770A59F5 | C3                       | ret                                     | esp: 19F9AC-> 19F9B0                              | 0019F9AC: 770A47C1-> 770A47C1     |
45D | 770A47C1 | FFB424 7C040000          | push dword ptr ss:[esp+47C]             | esp: 19F9B0-> 19F9AC                              | 0019FE2C: 0-> 0 0019F9AC: C5FB48- | [esp+47C]:__dyn_tls_init_callback+2EC7FB
45E | 770A47C8 | 8BF0                     | mov esi,eax                             | esi: 19FEA0-> 5                                   |                                   | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe", eax:&"\n\n"
45F | 770A47CA | E8 B1F40000              | call <ucrtbase._free_base>              | esp: 19F9AC-> 19F9A8                              | 0019F9A8: 0-> 770A47CF            |
460 | 770B3C80 | 8BFF                     | mov edi,edi                             |                                                   |                                   |
461 | 770B3C82 | 55                       | push ebp                                | esp: 19F9A8-> 19F9A4                              | 0019F9A4: 770A47CF-> 19FE4C       |
462 | 770B3C83 | 8BEC                     | mov ebp,esp                             | ebp: 19FE4C-> 19F9A4                              |                                   |
463 | 770B3C85 | 8B45 08                  | mov eax,dword ptr ss:[ebp+8]            | eax: 5-> 0                                        | 0019F9AC: 0-> 0                   | [ebp+08]:"%s"
464 | 770B3C88 | 85C0                     | test eax,eax                            |                                                   |                                   | eax:&"\n\n"
465 | 770B3C8A | 74 17                    | je ucrtbase.770B3CA3                    |                                                   |                                   |
466 | 770B3CA3 | 5D                       | pop ebp                                 | esp: 19F9A4-> 19F9A8 ebp: 19F9A4-> 19FE4C         | 0019F9A4: 19FE4C-> 19FE4C         |
467 | 770B3CA4 | C3                       | ret                                     | esp: 19F9A8-> 19F9AC                              | 0019F9A8: 770A47CF-> 770A47CF     |
468 | 770A47CF | 83A424 80040000 00       | and dword ptr ss:[esp+480],0            |                                                   | 0019FE2C: 0-> 0                   | [esp+480]:__dyn_tls_init_callback+2FC825
469 | 770A47D7 | 807C24 38 00             | cmp byte ptr ss:[esp+38],0              |                                                   | 0019F9E4: 0-> 0                   |
46A | 770A47DC | 59                       | pop ecx                                 | ecx: 19FE30-> 0 esp: 19F9AC-> 19F9B0              | 0019F9AC: 0-> 0                   | ecx:&"444"
46B | 770A47DD | 74 0D                    | je ucrtbase.770A47EC                    |                                                   |                                   |
46C | 770A47EC | 8BD7                     | mov edx,edi                             |                                                   |                                   | edx:"%s", edi:&"ALLUSERSPROFILE=C:\\ProgramData"
46D | 770A47EE | 8ACB                     | mov cl,bl                               | ecx: 0-> 1                                        |                                   |
46E | 770A47F0 | E8 32160000              | call ucrtbase.770A5E27                  | esp: 19F9B0-> 19F9AC                              | 0019F9AC: C5FB48-> 770A47F5       |
46F | 770A5E27 | 8BFF                     | mov edi,edi                             |                                                   |                                   |
470 | 770A5E29 | 55                       | push ebp                                | esp: 19F9AC-> 19F9A8                              | 0019F9A8: 770A47F5-> 19FE4C       |
471 | 770A5E2A | 8BEC                     | mov ebp,esp                             | ebp: 19FE4C-> 19F9A8                              |                                   |
472 | 770A5E2C | 51                       | push ecx                                | esp: 19F9A8-> 19F9A4                              | 0019F9A4: 19FE4C-> 1              | ecx:&"444"
473 | 770A5E2D | 56                       | push esi                                | esp: 19F9A4-> 19F9A0                              | 0019F9A0: 1-> 5                   | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
474 | 770A5E2E | 8BF2                     | mov esi,edx                             | esi: 5-> 77190328                                 |                                   | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe", edx:"%s"
475 | 770A5E30 | 8975 FC                  | mov dword ptr ss:[ebp-4],esi            |                                                   | 0019F9A4: 1-> 77190328            | [ebp-04]:&"444"
476 | 770A5E33 | 84C9                     | test cl,cl                              | eflags: 246-> 202                                 |                                   |
477 | 770A5E35 | 75 03                    | jne ucrtbase.770A5E3A                   |                                                   |                                   |
478 | 770A5E3A | 8B46 0C                  | mov eax,dword ptr ds:[esi+C]            | eax: 0-> 2282                                     | 77190334: 2282-> 2282             | eax:&"\n\n"
479 | 770A5E3D | 90                       | nop                                     |                                                   |                                   |
47A | 770A5E3E | A9 00020000              | test eax,200                            | eflags: 202-> 206                                 |                                   | eax:&"\n\n"
47B | 770A5E43 | 74 F2                    | je ucrtbase.770A5E37                    |                                                   |                                   |
47C | 770A5E45 | 8BCE                     | mov ecx,esi                             | ecx: 1-> 77190328                                 |                                   | ecx:&"444", esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
47D | 770A5E47 | E8 E3410000              | call ucrtbase.770AA02F                  | esp: 19F9A0-> 19F99C                              | 0019F99C: 5-> 770A5E4C            |
47E | 770AA02F | 8BFF                     | mov edi,edi                             |                                                   |                                   |
47F | 770AA031 | 55                       | push ebp                                | esp: 19F99C-> 19F998                              | 0019F998: 770A5E4C-> 19F9A8       |
480 | 770AA032 | 8BEC                     | mov ebp,esp                             | ebp: 19F9A8-> 19F998                              |                                   |
481 | 770AA034 | 51                       | push ecx                                | esp: 19F998-> 19F994                              | 0019F994: 19F9A8-> 77190328       | ecx:&"444"
482 | 770AA035 | 51                       | push ecx                                | esp: 19F994-> 19F990                              | 0019F990: 77190328-> 77190328     | ecx:&"444"
483 | 770AA036 | 56                       | push esi                                | esp: 19F990-> 19F98C                              | 0019F98C: 77190328-> 77190328     | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
484 | 770AA037 | 8BF1                     | mov esi,ecx                             |                                                   |                                   | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe", ecx:&"444"
485 | 770AA039 | 57                       | push edi                                | esp: 19F98C-> 19F988                              | 0019F988: 77190328-> 77190328     | edi:&"ALLUSERSPROFILE=C:\\ProgramData"
486 | 770AA03A | 8975 FC                  | mov dword ptr ss:[ebp-4],esi            |                                                   | 0019F994: 77190328-> 77190328     | [ebp-04]:&"444"
487 | 770AA03D | 8B4E 0C                  | mov ecx,dword ptr ds:[esi+C]            | ecx: 77190328-> 2282                              | 77190334: 2282-> 2282             | ecx:&"444"
488 | 770AA040 | 90                       | nop                                     |                                                   |                                   |
489 | 770AA041 | E8 F4010000              | call ucrtbase.770AA23A                  | esp: 19F988-> 19F984                              | 0019F984: 77190328-> 770AA046     |
48A | 770AA23A | 8BC1                     | mov eax,ecx                             |                                                   |                                   | eax:&"\n\n", ecx:&"444"
48B | 770AA23C | 24 03                    | and al,3                                | eax: 2282-> 2202 eflags: 206-> 202                |                                   |
48C | 770AA23E | 3C 02                    | cmp al,2                                | eflags: 202-> 246                                 |                                   |
48D | 770AA240 | 75 05                    | jne ucrtbase.770AA247                   |                                                   |                                   |
48E | 770AA242 | F6C1 C0                  | test cl,C0                              | eflags: 246-> 282                                 |                                   |
48F | 770AA245 | 75 03                    | jne ucrtbase.770AA24A                   |                                                   |                                   |
490 | 770AA24A | B0 01                    | mov al,1                                | eax: 2202-> 2201                                  |                                   |
491 | 770AA24C | C3                       | ret                                     | esp: 19F984-> 19F988                              | 0019F984: 770AA046-> 770AA046     |
492 | 770AA046 | 84C0                     | test al,al                              | eflags: 282-> 202                                 |                                   |
493 | 770AA048 | 74 39                    | je ucrtbase.770AA083                    |                                                   |                                   |
494 | 770AA04A | 8B3E                     | mov edi,dword ptr ds:[esi]              | edi: 77190328-> C6204D                            | 77190328: C6204D-> C6204D         | edi:&"ALLUSERSPROFILE=C:\\ProgramData", [esi]:"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
495 | 770AA04C | 8B46 04                  | mov eax,dword ptr ds:[esi+4]            | eax: 2201-> C62048                                | 7719032C: C62048-> C62048         | eax:&"\n\n"
496 | 770AA04F | 2BF8                     | sub edi,eax                             | edi: C6204D-> 5 eflags: 202-> 206                 |                                   | edi:&"ALLUSERSPROFILE=C:\\ProgramData", eax:&"\n\n"
497 | 770AA051 | 8906                     | mov dword ptr ds:[esi],eax              |                                                   | 77190328: C6204D-> C62048         | [esi]:"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe", eax:&"\n\n"
498 | 770AA053 | 8366 08 00               | and dword ptr ds:[esi+8],0              | eflags: 206-> 246                                 | 77190330: FFB-> 0                 | esi+08:"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
499 | 770AA057 | 85FF                     | test edi,edi                            | eflags: 246-> 206                                 |                                   | edi:&"ALLUSERSPROFILE=C:\\ProgramData"
49A | 770AA059 | 7E 28                    | jle ucrtbase.770AA083                   |                                                   |                                   |
49B | 770AA05B | 57                       | push edi                                | esp: 19F988-> 19F984                              | 0019F984: 77190328-> 5            | edi:&"ALLUSERSPROFILE=C:\\ProgramData"
49C | 770AA05C | 50                       | push eax                                | esp: 19F984-> 19F980                              | 0019F980: 5-> C62048              | eax:&"\n\n"
49D | 770AA05D | 56                       | push esi                                | esp: 19F980-> 19F97C                              | 0019F97C: C62048-> 77190328       | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
49E | 770AA05E | E8 0DF5FFFF              | call <ucrtbase._fileno>                 | esp: 19F97C-> 19F978                              | 0019F978: 77190328-> 770AA063     |
49F | 770A9570 | 8BFF                     | mov edi,edi                             |                                                   |                                   |
4A0 | 770A9572 | 55                       | push ebp                                | esp: 19F978-> 19F974                              | 0019F974: 770AA063-> 19F998       |
4A1 | 770A9573 | 8BEC                     | mov ebp,esp                             | ebp: 19F998-> 19F974                              |                                   |
4A2 | 770A9575 | 51                       | push ecx                                | esp: 19F974-> 19F970                              | 0019F970: 19F998-> 2282           | ecx:&"444"
4A3 | 770A9576 | 8B45 08                  | mov eax,dword ptr ss:[ebp+8]            | eax: C62048-> 77190328                            | 0019F97C: 77190328-> 77190328     | [ebp+08]:"%s"
4A4 | 770A9579 | 56                       | push esi                                | esp: 19F970-> 19F96C                              | 0019F96C: 2282-> 77190328         | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
4A5 | 770A957A | 57                       | push edi                                | esp: 19F96C-> 19F968                              | 0019F968: 77190328-> 5            | edi:&"ALLUSERSPROFILE=C:\\ProgramData"
4A6 | 770A957B | 85C0                     | test eax,eax                            |                                                   |                                   | eax:&"\n\n"
4A7 | 770A957D | 0F84 B2C50400            | je ucrtbase.770F5B35                    |                                                   |                                   |
4A8 | 770A9583 | 8B40 10                  | mov eax,dword ptr ds:[eax+10]           | eax: 77190328-> 1                                 | 77190338: 1-> 1                   | eax:&"\n\n", eax+10:remainderf+13B20
4A9 | 770A9586 | 90                       | nop                                     |                                                   |                                   |
4AA | 770A9587 | 5F                       | pop edi                                 | esp: 19F968-> 19F96C                              | 0019F968: 5-> 5                   | edi:&"ALLUSERSPROFILE=C:\\ProgramData"
4AB | 770A9588 | 5E                       | pop esi                                 | esp: 19F96C-> 19F970                              | 0019F96C: 77190328-> 77190328     | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
4AC | 770A9589 | 59                       | pop ecx                                 | esp: 19F970-> 19F974                              | 0019F970: 2282-> 2282             | ecx:&"444"
4AD | 770A958A | 5D                       | pop ebp                                 | esp: 19F974-> 19F978 ebp: 19F974-> 19F998         | 0019F974: 19F998-> 19F998         |
4AE | 770A958B | C3                       | ret                                     | esp: 19F978-> 19F97C                              | 0019F978: 770AA063-> 770AA063     |
4AF | 770AA063 | 59                       | pop ecx                                 | ecx: 2282-> 77190328 esp: 19F97C-> 19F980         | 0019F97C: 77190328-> 77190328     | ecx:&"444"
4B0 | 770AA064 | 50                       | push eax                                | esp: 19F980-> 19F97C                              | 0019F97C: C62048-> 1              | eax:&"\n\n"
4B1 | 770AA065 | E8 66F0FFFF              | call <ucrtbase._write>                  | esp: 19F97C-> 19F978                              | 0019F978: 1-> 770AA06A            |
4B2 | 770A90D0 | 6A 14                    | push 14                                 | esp: 19F978-> 19F974                              | 0019F974: 770AA06A-> 14           |
4B3 | 770A90D2 | 68 40CC1777              | push ucrtbase.7717CC40                  | esp: 19F974-> 19F970                              | 0019F970: 14-> 7717CC40           |
4B4 | 770A90D7 | E8 14910300              | call ucrtbase.770E21F0                  | esp: 19F970-> 19F96C                              | 0019F96C: 7717CC40-> 770A90DC     |
4B5 | 770E21F0 | 68 D01F0E77              | push ucrtbase.770E1FD0                  | esp: 19F96C-> 19F968                              | 0019F968: 770A90DC-> 770E1FD0     |
4B6 | 770E21F5 | 64:FF35 00000000         | push dword ptr fs:[0]                   | esp: 19F968-> 19F964                              | 00266000: 19FE70-> 19FE70 0019F96 |
4B7 | 770E21FC | 8B4424 10                | mov eax,dword ptr ss:[esp+10]           | eax: 1-> 14                                       | 0019F974: 14-> 14                 |
4B8 | 770E2200 | 896C24 10                | mov dword ptr ss:[esp+10],ebp           |                                                   | 0019F974: 14-> 19F998             |
4B9 | 770E2204 | 8D6C24 10                | lea ebp,dword ptr ss:[esp+10]           | ebp: 19F998-> 19F974                              |                                   |
4BA | 770E2208 | 2BE0                     | sub esp,eax                             | esp: 19F964-> 19F950                              |                                   |
4BB | 770E220A | 53                       | push ebx                                | esp: 19F950-> 19F94C                              | 0019F94C: 19F970-> 263001         |
4BC | 770E220B | 56                       | push esi                                | esp: 19F94C-> 19F948                              | 0019F948: 263001-> 77190328       | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
4BD | 770E220C | 57                       | push edi                                | esp: 19F948-> 19F944                              | 0019F944: 77190328-> 5            | edi:&"ALLUSERSPROFILE=C:\\ProgramData"
4BE | 770E220D | A1 D0021977              | mov eax,dword ptr ds:[771902D0]         | eax: 14-> 34E769AD                                | 771902D0: 34E769AD-> 34E769AD     | eax:&"\n\n"
4BF | 770E2212 | 3145 FC                  | xor dword ptr ss:[ebp-4],eax            |                                                   | 0019F970: 7717CC40-> 43F0A5ED     | [ebp-04]:&"444"
4C0 | 770E2215 | 33C5                     | xor eax,ebp                             | eax: 34E769AD-> 34FE90D9 eflags: 206-> 202        |                                   |
4C1 | 770E2217 | 50                       | push eax                                | esp: 19F944-> 19F940                              | 0019F940: 5-> 34FE90D9            | eax:&"\n\n"
4C2 | 770E2218 | 8965 E8                  | mov dword ptr ss:[ebp-18],esp           |                                                   | 0019F95C: 19F9E8-> 19F940         | [ebp-18]:&"\n\n"
4C3 | 770E221B | FF75 F8                  | push dword ptr ss:[ebp-8]               | esp: 19F940-> 19F93C                              | 0019F96C: 770A90DC-> 770A90DC 001 |
4C4 | 770E221E | 8B45 FC                  | mov eax,dword ptr ss:[ebp-4]            | eax: 34FE90D9-> 43F0A5ED                          | 0019F970: 43F0A5ED-> 43F0A5ED     | [ebp-04]:&"444"
4C5 | 770E2221 | C745 FC FEFFFFFF         | mov dword ptr ss:[ebp-4],FFFFFFFE       |                                                   | 0019F970: 43F0A5ED-> FFFFFFFE     | [ebp-04]:&"444"
4C6 | 770E2228 | 8945 F8                  | mov dword ptr ss:[ebp-8],eax            |                                                   | 0019F96C: 770A90DC-> 43F0A5ED     |
4C7 | 770E222B | 8D45 F0                  | lea eax,dword ptr ss:[ebp-10]           | eax: 43F0A5ED-> 19F964                            |                                   |
4C8 | 770E222E | 64:A3 00000000           | mov dword ptr fs:[0],eax                |                                                   | 00266000: 19FE70-> 19F964         | eax:&"\n\n"
4C9 | 770E2234 | F2:C3                    | bnd ret                                 | esp: 19F93C-> 19F940                              | 0019F93C: 770A90DC-> 770A90DC     |
4CA | 770A90DC | 8B75 08                  | mov esi,dword ptr ss:[ebp+8]            | esi: 77190328-> 1                                 | 0019F97C: 1-> 1                   | [ebp+08]:"%s"
4CB | 770A90DF | 83FE FE                  | cmp esi,FFFFFFFE                        | eflags: 202-> 217                                 |                                   | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
4CC | 770A90E2 | 0F84 8E000000            | je ucrtbase.770A9176                    |                                                   |                                   |
4CD | 770A90E8 | 85F6                     | test esi,esi                            | eflags: 217-> 202                                 |                                   | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
4CE | 770A90EA | 0F88 A0C10400            | js ucrtbase.770F5290                    |                                                   |                                   |
4CF | 770A90F0 | 3B35 60151977            | cmp esi,dword ptr ds:[77191560]         | eflags: 202-> 283                                 | 77191560: 40-> 40                 | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
4D0 | 770A90F6 | 0F83 94C10400            | jae ucrtbase.770F5290                   |                                                   |                                   |
4D1 | 770A90FC | 8BDE                     | mov ebx,esi                             | ebx: 263001-> 1                                   |                                   | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
4D2 | 770A90FE | C1FB 06                  | sar ebx,6                               | ebx: 1-> 0 eflags: 283-> 246                      |                                   |
4D3 | 770A9101 | 8BC6                     | mov eax,esi                             | eax: 19F964-> 1                                   |                                   | eax:&"\n\n", esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
4D4 | 770A9103 | 83E0 3F                  | and eax,3F                              | eflags: 246-> 202                                 |                                   | eax:&"\n\n"
4D5 | 770A9106 | 6BC8 38                  | imul ecx,eax,38                         | ecx: 77190328-> 38                                |                                   | ecx:&"444", eax:&"\n\n"
4D6 | 770A9109 | 894D E0                  | mov dword ptr ss:[ebp-20],ecx           |                                                   | 0019F954: 38-> 38                 |
4D7 | 770A910C | 8B049D 60131977          | mov eax,dword ptr ds:[ebx*4+77191360]   | eax: 1-> C5C3A8                                   | 77191360: C5C3A8-> C5C3A8         | eax:&"\n\n"
4D8 | 770A9113 | 03C1                     | add eax,ecx                             | eax: C5C3A8-> C5C3E0 eflags: 202-> 212            |                                   | eax:&"\n\n", ecx:&"444"
4D9 | 770A9115 | F640 28 01               | test byte ptr ds:[eax+28],1             | eflags: 212-> 202                                 | 00C5C408: A0A00C1-> A0A00C1       | eax+28:remainderf+13B38
4DA | 770A9119 | 0F84 71C10400            | je ucrtbase.770F5290                    |                                                   |                                   |
4DB | 770A911F | 50                       | push eax                                | esp: 19F940-> 19F93C                              | 0019F93C: 34FE90D9-> C5C3E0       | eax:&"\n\n"
4DC | 770A9120 | FF15 18221977            | call dword ptr ds:[<EnterCriticalSectio | esp: 19F93C-> 19F938                              | 77192218: 777E0040-> 777E0040 001 |
4DD | 777E0040 | 8BFF                     | mov edi,edi                             |                                                   |                                   |
4DE | 777E0042 | 55                       | push ebp                                | esp: 19F938-> 19F934                              | 0019F934: 770A9126-> 19F974       |
4DF | 777E0043 | 8BEC                     | mov ebp,esp                             | ebp: 19F974-> 19F934                              |                                   |
4E0 | 777E0045 | 83E4 F8                  | and esp,FFFFFFF8                        | esp: 19F934-> 19F930 eflags: 202-> 206            |                                   |
4E1 | 777E0048 | 8B4D 08                  | mov ecx,dword ptr ss:[ebp+8]            | ecx: 38-> C5C3E0                                  | 0019F93C: C5C3E0-> C5C3E0         | [ebp+08]:"%s"
4E2 | 777E004B | 64:8B15 18000000         | mov edx,dword ptr fs:[18]               | edx: 77190328-> 266000                            | 00266018: 266000-> 266000         | edx:"%s", 00000018:L"怀&"
4E3 | 777E0052 | 8D41 04                  | lea eax,dword ptr ds:[ecx+4]            | eax: C5C3E0-> C5C3E4                              |                                   | eax:&"\n\n"
4E4 | 777E0055 | F0:0FBA30 00             | lock btr dword ptr ds:[eax],0           | eflags: 206-> 207                                 | 00C5C3E4: FFFFFFFF-> FFFFFFFE     | [eax]:"\n\n"
4E5 | 777E005A | 73 15                    | jae ntdll.777E0071                      |                                                   |                                   |
4E6 | 777E005C | 8B42 24                  | mov eax,dword ptr ds:[edx+24]           | eax: C5C3E4-> 1018                                | 00266024: 1018-> 1018             | eax:&"\n\n", edx+24:GS_ExceptionPointers+10
4E7 | 777E005F | 8941 0C                  | mov dword ptr ds:[ecx+C],eax            |                                                   | 00C5C3EC: 0-> 1018                | eax:&"\n\n"
4E8 | 777E0062 | 33C0                     | xor eax,eax                             | eax: 1018-> 0 eflags: 207-> 246                   |                                   | eax:&"\n\n"
4E9 | 777E0064 | C741 08 01000000         | mov dword ptr ds:[ecx+8],1              |                                                   | 00C5C3E8: 0-> 1                   | [ecx+08]:__scrt_common_main_seh+FA
4EA | 777E006B | 8BE5                     | mov esp,ebp                             | esp: 19F930-> 19F934                              |                                   |
4EB | 777E006D | 5D                       | pop ebp                                 | esp: 19F934-> 19F938 ebp: 19F934-> 19F974         | 0019F934: 19F974-> 19F974         |
4EC | 777E006E | C2 0400                  | ret 4                                   | esp: 19F938-> 19F940                              | 0019F938: 770A9126-> 770A9126     |
4ED | 770A9126 | 83CF FF                  | or edi,FFFFFFFF                         | edi: 5-> FFFFFFFF eflags: 246-> 286               |                                   | edi:&"ALLUSERSPROFILE=C:\\ProgramData"
4EE | 770A9129 | 897D E4                  | mov dword ptr ss:[ebp-1C],edi           |                                                   | 0019F958: 77190328-> FFFFFFFF     | [ebp-1C]:scanf+1E
4EF | 770A912C | 8365 FC 00               | and dword ptr ss:[ebp-4],0              | eflags: 286-> 246                                 | 0019F970: FFFFFFFE-> 0            | [ebp-04]:&"444"
4F0 | 770A9130 | 8B049D 60131977          | mov eax,dword ptr ds:[ebx*4+77191360]   | eax: 0-> C5C3A8                                   | 77191360: C5C3A8-> C5C3A8         | eax:&"\n\n"
4F1 | 770A9137 | 8B4D E0                  | mov ecx,dword ptr ss:[ebp-20]           | ecx: C5C3E0-> 38                                  | 0019F954: 38-> 38                 |
4F2 | 770A913A | F64401 28 01             | test byte ptr ds:[ecx+eax+28],1         | eflags: 246-> 202                                 | 00C5C408: A0A00C1-> A0A00C1       | ecx+eax*1+28:"yncOpenSession"
4F3 | 770A913F | 0F84 0CC10400            | je ucrtbase.770F5251                    |                                                   |                                   |
4F4 | 770A9145 | FF75 10                  | push dword ptr ss:[ebp+10]              | esp: 19F940-> 19F93C                              | 0019F984: 5-> 5 0019F93C: 34FE90D |
4F5 | 770A9148 | 8B55 0C                  | mov edx,dword ptr ss:[ebp+C]            | edx: 266000-> C62048                              | 0019F980: C62048-> C62048         | [ebp+0C]:"444"
4F6 | 770A914B | 8BCE                     | mov ecx,esi                             | ecx: 38-> 1                                       |                                   | ecx:&"444", esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
